PK,Shipment ID,Indicator,Sent to EBS,Utilization,Weight Utilization,Volume Utilization,EBS Trip,Service Provider Name,Destination Location Name,State,Mode,Equipment,Stops,Total Gross Weight,Total Gross Volume,Loaded Distance,Total Actual Cost,Planned Cost,Start Time,Pull Target Time,City,Destination Postal Code,End Time,Source Location ID,Source Location Name,Destination Location ID,Status,Service Provider ID,Total Ship Unit Count,Update User,Last Update Time,Number of Order Releases,Domain Name
CLP.1104701,1104701,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.04,0,20553210,RUSH DELIVERIES,"GARAGE DOO,MORGANTON,NC,USA",NC,TRUCK,BOXTRUCK,2,409.3,0,119.9,299.75,330.92,2017-08-02 13:02 America/New_York,,MORGANTON,28655-4166,2017-08-02 13:02 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-10891-9425,SECURE RESOURCES_ACCEPTED,CAR-7976505,4,CLP.INTEGRATION,2017-08-02 13:23 EST5EDT,1,CLP
CLP.1105320,1105320,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.24,0.04,20562474,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,2430.5,44.31,53.2,146.84,146.84,2017-08-10 13:33 America/New_York,,EAST BEND,27018-8165,2017-08-10 13:33 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,79,CLP.INTEGRATION,2017-08-10 16:51 EST5EDT,23,CLP
CLP.1120164,1120164,G,/images/icons/system/accepted.gif,/images/icons/system/50_percent.gif,0.55,0.55,,CLOPAY TRUCK,"TARGET COR,WAKE FORES,NC,USA",NC,TRUCK,BOXTRUCK,6,5491.65,549.01,117.6,303.58,303.58,2018-02-19 14:41 America/New_York,2/19/2018 15:59,WAKE FOREST,27587,2018-02-20 12:32 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-65068-314453,SECURE RESOURCES_ACCEPTED,CAR-200710,70,CLP.ADMIN,2018-02-19 14:41 EST5EDT,14,CLP
CLP.1105035,1105035,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.06,0.02,20558392,CLOPAY TRUCK,"INDEPENDEN,LEBANON,VA,USA",VA,TRUCK,BOXTRUCK,3,579.3,15.24,233.5,591.05,591.05,2017-08-07 16:27 America/New_York,,LEBANON,24266-0518,2017-08-07 16:27 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-42150-36654,SECURE RESOURCES_ACCEPTED,CAR-200710,7,CLP.INTEGRATION,2017-08-07 17:23 EST5EDT,4,CLP
CLP.1120893,1120893,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0.03,0.03,20768232,RUSH DELIVERIES,"HOME DEPOT,KITTY HAWK,NC,USA",NC,TRUCK,LTLCARRIER,2,564,56.4,281,702.5,876.72,2018-02-23 16:12 America/New_York,,KITTY HAWK,27949-3992,2018-02-23 16:12 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1007-29496,SECURE RESOURCES_ACCEPTED,CAR-7976505,1,CLP.BFLOYD,2018-03-12 13:46 EST5EDT,1,CLP
CLP.1119865,1119865,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.61,0.61,,CLOPAY TRUCK,"KEN'S DOOR,DOBSON,NC,USA",NC,TRUCK,BOXTRUCK,3,6134.58,613.08,76.5,233.53,233.53,2018-02-15 11:56 America/New_York,2/15/2018 13:18,DOBSON,27017-8583,2018-02-15 16:49 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2464-15681,SECURE RESOURCES_ACCEPTED,CAR-200710,129,CLP.ADMIN,2018-02-15 11:56 EST5EDT,18,CLP
CLP.1104769,1104769,G,/images/icons/system/accepted.gif,/images/icons/system/20_percent.gif,0.19,0.03,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1927.33,32.57,53.2,146.84,146.84,2017-08-03 10:10 America/New_York,,EAST BEND,27018-8165,2017-08-03 12:59 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,89,CLP.ADMIN,2017-08-03 10:12 EST5EDT,24,CLP
CLP.1120054,1120054,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.31,0.31,,CLOPAY TRUCK,"ORIGINAL T,SUMMERFIEL,NC,USA",NC,TRUCK,BOXTRUCK,2,3121.06,311.92,15,46.8,46.8,2018-02-16 14:24 America/New_York,2/16/2018 15:28,SUMMERFIELD,27358,2018-02-16 16:48 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-40555-279965,SECURE RESOURCES_ACCEPTED,CAR-200710,72,CLP.INTEGRATION,2018-02-16 14:53 EST5EDT,14,CLP
CLP.1106067,1106067,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.08,0.01,20573358,CLOPAY TRUCK,"PRO-TEC DO,HAMPSTEAD,NC,USA",NC,TRUCK,BOXTRUCK,2,770.9,10.59,209,576.84,576.84,2017-08-21 10:42 America/New_York,,HAMPSTEAD,28443-3303,2017-08-21 10:42 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2544-5671,SECURE RESOURCES_ACCEPTED,CAR-200710,17,CLP.INTEGRATION,2017-08-21 11:45 EST5EDT,5,CLP
CLP.1119861,1119861,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.58,0.58,,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,5776.99,582.45,53.2,165.98,165.98,2018-02-15 11:06 America/New_York,2/15/2018 12:25,EAST BEND,27018-8165,2018-02-15 14:41 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,58,CLP.ADMIN,2018-02-15 11:06 EST5EDT,16,CLP
CLP.1120881,1120881,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.6,0.6,20767903,CLOPAY TRUCK,"GARAGE DOO,SWANNANOA,NC,USA",NC,TRUCK,BOXTRUCK,4,5955.74,595.4,202.4,570.96,570.96,2018-02-23 14:34 America/New_York,,SWANNANOA,28778-9306,2018-02-23 14:34 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-10891-304085,SECURE RESOURCES_ACCEPTED,CAR-200710,77,CLP.INTEGRATION,2018-02-23 15:53 EST5EDT,23,CLP
CLP.1120779,1120779,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.56,0.56,,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,5632.33,563.13,32.9,102.64,102.64,2018-02-22 14:12 America/New_York,2/22/2018 15:31,ASHEBORO,27205-0994,2018-02-23 08:18 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,50,CLP.ADMIN,2018-02-22 14:13 EST5EDT,12,CLP
CLP.1120785,1120785,G,/images/icons/system/accepted.gif,/images/icons/system/0_percent.gif,0,0,20766634,RUSH DELIVERIES,"TMS CUSTOM,DURHAM,NC,USA",NC,TRUCK,LTLCARRIER,2,29.61,2.96,54.9,200,171.28,2018-02-22 15:10 America/New_York,,DURHAM,27703,2018-02-22 15:10 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-302345,SECURE RESOURCES_ACCEPTED,CAR-7976505,1,CLP.BFLOYD,2018-03-12 13:49 EST5EDT,1,CLP
CLP.1105109,1105109,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.09,0.01,,RUSH DELIVERIES,"HERITAGE G,FRANKLIN,NC,USA",NC,TRUCK,BOXTRUCK,2,874.99,13.79,239.4,598.5,660.74,2017-08-09 02:16 America/New_York,,FRANKLIN,28734-4009,2017-08-09 07:50 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-6814-287985,SECURE RESOURCES_ACCEPTED,CAR-7976505,95,CLP.ADMIN,2017-08-08 12:06 EST5EDT,14,CLP
CLP.1119866,1119866,G,/images/icons/system/accepted.gif,/images/icons/system/60_percent.gif,0.61,0.61,20759418,CLOPAY TRUCK,"FIVE STAR ,ASHEBORO,NC,USA",NC,TRUCK,BOXTRUCK,2,6101.14,609.99,0,0,102.64,2018-02-15 16:19 America/New_York,,ASHEBORO,27205-0994,2018-02-15 16:19 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1159-4283,SECURE RESOURCES_ACCEPTED,CAR-200710,49,CLP.INTEGRATION,2018-02-15 16:28 EST5EDT,15,CLP
CLP.1104313,1104313,G,/images/icons/system/accepted.gif,/images/icons/system/40_percent.gif,0.43,0.33,20550020,CLOPAY TRUCK,"TMS CUSTOM,TROUTMAN,NC,USA",NC,TRUCK,BOXTRUCK,2,4344.84,332.52,80.4,221.9,221.9,2017-07-31 13:15 America/New_York,,TROUTMAN,28166,2017-07-31 13:15 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-2187839-308343,SECURE RESOURCES_ACCEPTED,CAR-200710,4,CLP.INTEGRATION,2017-07-31 14:25 EST5EDT,1,CLP
CLP.1104770,1104770,G,/images/icons/system/accepted.gif,/images/icons/system/10_percent.gif,0.13,0,20554623,CLOPAY TRUCK,"MARVIN'S G,EAST BEND,NC,USA",NC,TRUCK,BOXTRUCK,2,1310.04,0,53.2,146.84,146.84,2017-08-03 15:46 America/New_York,,EAST BEND,27018-8165,2017-08-03 15:46 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-1440-4651,SECURE RESOURCES_ACCEPTED,CAR-200710,16,CLP.INTEGRATION,2017-08-03 15:55 EST5EDT,2,CLP
CLP.1122066,1122066,G,/images/icons/system/accepted.gif,/images/icons/system/30_percent.gif,0.27,0.27,20781142,CLOPAY TRUCK,"RUTHERFORD,RUTHERFORD,NC,USA",NC,TRUCK,BOXTRUCK,3,8594.04,859.29,152.8,472.99,472.99,2018-03-09 14:01 America/New_York,,RUTHERFORDTON,28139-8022,2018-03-09 14:01 America/New_York,ORG-1790-45525,BPC - GREENSBORO DC,CUS-7353-7908,SECURE RESOURCES_ACCEPTED,CAR-200710,39,CLP.INTEGRATION,2018-03-09 15:01 EST5EDT,15,CLP
